,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,season,PPG
895,149,Goran Dragić,PG,35,TOR,5,90,16.2,0.521,0.412,0.294,2.3,15.3,8.4,14.4,2.8,1.1,2.5,18.7,,0.2,0.1,0.3,0.162,,-0.6,2.6,1.9,0.1,dragigo01,2122,7.3
896,149,Goran Dragić,PG,35,BRK,16,408,8.6,0.46,0.419,0.197,3.0,10.4,6.8,24.7,1.7,0.7,20.6,16.9,,-0.2,0.3,0.1,0.006,,-3.3,-1.1,-4.4,-0.3,dragigo01,2122,7.3
897,150,Andre Drummond,C,28,TOT,73,1437,21.0,0.574,0.007,0.379,18.0,34.1,26.2,13.7,2.7,4.2,18.5,19.0,,2.0,3.1,5.1,0.17,,-0.1,1.4,1.3,1.2,drumman01,2122,11.8
898,150,Andre Drummond,C,28,PHI,49,902,19.3,0.544,0.008,0.345,17.1,36.1,26.8,16.0,3.1,4.5,22.4,17.6,,0.7,2.2,2.9,0.153,,-1.2,2.5,1.3,0.7,drumman01,2122,11.8
899,150,Andre Drummond,C,28,BRK,24,535,23.8,0.61,0.005,0.421,19.4,30.6,25.1,9.8,2.0,3.8,13.5,21.5,,1.3,0.9,2.2,0.199,,1.7,-0.5,1.2,0.4,drumman01,2122,11.8
900,151,Chris Duarte,SG,24,IND,55,1541,12.3,0.537,0.411,0.18,2.9,13.6,8.2,10.9,1.8,0.6,11.8,21.1,,0.2,0.7,0.9,0.029,,-1.2,-1.1,-2.3,-0.1,duartch01,2122,13.1
901,152,David Duke Jr.,PG,22,BRK,22,341,10.0,0.444,0.343,0.194,9.8,11.5,10.7,6.6,2.0,1.8,7.1,15.9,,0.0,0.3,0.3,0.048,,-3.0,-0.9,-3.9,-0.2,dukeda01,2122,4.7
902,153,Kris Dunn,PG,27,POR,14,336,12.5,0.482,0.108,0.176,2.8,13.6,8.0,35.1,3.3,0.9,22.5,18.3,,-0.1,0.3,0.2,0.024,,-4.6,-0.8,-5.4,-0.3,dunnkr01,2122,7.6
903,154,Kevin Durant,PF,33,BRK,55,2047,25.6,0.634,0.269,0.367,1.6,19.6,10.8,29.1,1.1,2.3,12.9,31.2,,6.4,2.0,8.4,0.198,,6.4,0.7,7.2,4.8,duranke01,2122,29.9
904,155,Jaime Echenique,C,24,WAS,1,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.012,,-5.5,-3.0,-8.5,0.0,echenja01,2122,0.0
905,156,Anthony Edwards,SG,20,MIN,72,2466,16.5,0.56,0.484,0.225,2.6,12.5,7.5,17.4,2.0,1.8,12.2,26.4,,1.8,2.4,4.3,0.084,,1.6,-0.4,1.2,2.0,edwaran01,2122,21.3
906,157,Carsen Edwards,SG,23,DET,4,79,5.5,0.378,0.533,0.033,2.6,5.8,4.1,26.2,1.2,0.0,14.1,19.2,,-0.1,0.0,-0.1,-0.075,,-6.0,-3.4,-9.3,-0.1,edwarca01,2122,5.8
907,158,Kessler Edwards,SF,21,BRK,48,987,8.3,0.516,0.509,0.071,5.0,13.8,9.5,4.1,1.4,2.2,13.2,13.8,,-0.2,0.9,0.6,0.031,,-3.1,-0.8,-3.8,-0.5,edwarke02,2122,5.9
908,159,Rob Edwards,SG,25,OKC,2,11,-0.8,0.375,1.0,0.0,0.0,28.5,14.0,0.0,0.0,0.0,20.0,19.6,,-0.1,0.0,0.0,-0.181,,-8.3,-2.9,-11.2,0.0,edwarro01,2122,1.5
909,160,CJ Elleby,SF,21,POR,58,1174,9.2,0.491,0.409,0.273,6.0,15.6,10.6,10.6,1.5,1.6,14.0,14.8,,-0.1,0.5,0.4,0.016,,-3.8,-1.5,-5.3,-1.0,ellebcj01,2122,5.8
910,161,Wayne Ellington,SG,34,LAL,43,810,9.9,0.593,0.89,0.046,1.3,8.9,5.1,5.0,1.4,0.5,7.3,13.8,,0.6,0.4,1.0,0.062,,-0.7,-0.6,-1.4,0.1,ellinwa01,2122,6.7
911,162,Joel Embiid,C,27,PHI,68,2297,31.2,0.616,0.188,0.602,7.2,31.1,19.4,23.5,1.7,3.9,11.3,37.2,,7.9,4.1,12.0,0.252,,7.2,2.0,9.2,6.5,embiijo01,2122,30.6
912,163,James Ennis III,SF,31,TOT,7,56,17.7,0.553,0.333,0.208,9.9,13.1,11.6,7.4,1.7,3.1,7.1,22.0,,0.1,0.1,0.1,0.114,,-0.1,-1.0,-1.1,0.0,ennisja01,2122,1.3
913,163,James Ennis III,SF,31,BRK,2,14,14.7,0.357,0.286,0.0,16.0,22.7,19.4,0.0,3.5,6.4,0.0,21.5,,0.0,0.0,0.0,0.034,,-0.5,-0.6,-1.1,0.0,ennisja01,2122,1.3
914,163,James Ennis III,SF,31,LAC,2,28,26.3,0.784,0.364,0.364,7.8,11.0,9.5,0.0,1.7,3.0,7.3,21.6,,0.1,0.0,0.2,0.277,,3.7,0.3,4.0,0.0,ennisja01,2122,1.3
915,163,James Ennis III,SF,31,DEN,3,14,3.7,0.311,0.333,0.167,8.2,7.7,8.0,29.8,0.0,0.0,13.4,23.3,,0.0,0.0,0.0,-0.134,,-7.2,-4.0,-11.1,0.0,ennisja01,2122,1.3
916,164,Drew Eubanks,C,24,TOT,71,1245,18.0,0.638,0.062,0.35,11.0,22.2,16.5,10.1,1.2,2.8,15.9,17.5,,2.2,1.1,3.4,0.13,,-0.5,-0.9,-1.4,0.2,eubandr01,2122,14.5
917,164,Drew Eubanks,C,24,SAS,49,595,16.0,0.588,0.05,0.497,11.2,23.4,17.3,11.1,1.0,4.2,19.2,17.0,,0.6,0.8,1.4,0.114,,-1.9,0.7,-1.2,0.1,eubandr01,2122,14.5
918,164,Drew Eubanks,C,24,POR,22,650,19.9,0.678,0.071,0.241,10.8,21.0,15.7,9.1,1.4,1.5,13.0,18.0,,1.6,0.3,2.0,0.144,,0.8,-2.3,-1.5,0.1,eubandr01,2122,14.5
919,165,Tacko Fall,C,26,CLE,11,59,11.3,0.398,0.0,0.583,13.4,29.4,21.6,4.6,0.0,9.1,16.6,13.6,,-0.1,0.1,0.1,0.043,,-4.1,0.8,-3.4,0.0,fallta01,2122,1.1
920,166,Derrick Favors,C,30,OKC,39,653,13.6,0.534,0.088,0.137,9.0,20.2,14.5,5.9,1.3,1.7,4.5,13.4,,0.8,0.7,1.4,0.105,,-2.3,0.3,-2.1,0.0,favorde01,2122,5.3
921,167,Bruno Fernando,C,23,TOT,30,152,21.2,0.671,0.036,0.436,13.0,26.6,19.8,7.5,0.3,6.5,17.6,22.4,,0.2,0.2,0.4,0.14,,-0.4,0.2,-0.1,0.1,fernabr01,2122,6.9
922,167,Bruno Fernando,C,23,BOS,20,58,12.6,0.586,0.071,0.357,13.4,14.6,14.0,9.6,0.0,4.7,23.6,16.1,,0.0,0.1,0.1,0.102,,-3.2,0.4,-2.8,0.0,fernabr01,2122,6.9
923,167,Bruno Fernando,C,23,HOU,10,94,26.5,0.699,0.024,0.463,12.8,34.1,23.4,6.3,0.5,7.6,15.4,26.3,,0.2,0.1,0.3,0.164,,1.3,0.2,1.5,0.1,fernabr01,2122,6.9
924,168,Dorian Finney-Smith,PF,28,DAL,80,2644,12.5,0.604,0.629,0.12,5.1,10.7,7.9,8.2,1.7,1.3,9.9,13.8,,3.4,3.2,6.6,0.121,,0.1,0.7,0.8,1.9,finnedo01,2122,11.0
925,169,Malik Fitts,PF,24,TOT,15,63,10.7,0.553,0.526,0.0,3.5,25.2,14.7,12.7,0.0,0.0,9.5,14.6,,0.1,0.1,0.1,0.097,,-0.6,-0.5,-1.1,0.0,fittsma01,2122,1.9
926,169,Malik Fitts,PF,24,UTA,7,35,-1.6,0.333,0.444,0.0,0.0,30.3,15.6,0.0,0.0,0.0,18.2,13.7,,-0.1,0.0,-0.1,-0.104,,-7.9,-1.9,-9.8,-0.1,fittsma01,2122,1.9
927,169,Malik Fitts,PF,24,BOS,8,28,26.1,0.75,0.6,0.0,7.9,18.8,13.5,28.6,0.0,0.0,0.0,15.7,,0.2,0.0,0.2,0.348,,8.6,1.2,9.8,0.1,fittsma01,2122,1.9
928,170,Malachi Flynn,PG,23,TOR,44,537,11.7,0.488,0.492,0.131,1.9,11.3,6.4,18.5,1.9,0.7,6.3,16.5,,0.5,0.5,1.0,0.092,,-1.8,0.4,-1.5,0.1,flynnma01,2122,4.3
929,171,Bryn Forbes,SG,28,TOT,75,1286,11.5,0.574,0.547,0.161,0.9,6.9,3.9,8.3,0.9,0.3,8.8,21.2,,0.8,0.6,1.4,0.054,,-0.7,-2.2,-2.9,-0.3,forbebr01,2122,8.6
930,171,Bryn Forbes,SG,28,SAS,40,676,12.4,0.572,0.51,0.166,0.6,9.2,4.9,8.6,1.2,0.4,9.4,21.9,,0.3,0.4,0.7,0.053,,-0.3,-1.3,-1.6,0.1,forbebr01,2122,8.6
931,171,Bryn Forbes,SG,28,DEN,35,610,10.6,0.578,0.593,0.156,1.1,4.3,2.7,8.0,0.6,0.3,8.1,20.3,,0.5,0.2,0.7,0.054,,-1.1,-3.2,-4.3,-0.4,forbebr01,2122,8.6
932,172,Aleem Ford,SF,24,ORL,5,74,0.5,0.35,0.75,0.0,2.8,18.6,10.7,3.8,0.7,0.0,16.7,14.0,,-0.2,0.1,-0.2,-0.103,,-9.1,-2.2,-11.4,-0.2,fordal03,2122,2.8
933,173,Trent Forrest,PG,23,UTA,60,765,10.9,0.554,0.174,0.31,3.4,10.5,7.1,18.6,1.9,0.7,21.4,12.8,,0.5,0.8,1.3,0.084,,-2.3,1.2,-1.0,0.2,forretr01,2122,3.3
934,174,Evan Fournier,SG,29,NYK,80,2358,12.3,0.554,0.641,0.117,1.5,8.2,4.8,11.9,1.7,0.8,9.4,20.8,,1.5,2.2,3.7,0.075,,-0.4,-0.3,-0.7,0.7,fournev01,2122,14.1
935,175,De'Aaron Fox,PG,24,SAC,59,2083,17.4,0.549,0.228,0.319,1.3,10.9,6.0,26.8,1.6,1.0,11.9,29.1,,1.5,1.0,2.5,0.058,,0.6,-1.2,-0.6,0.7,foxde01,2122,23.2
936,176,Melvin Frazier,SG,25,OKC,3,120,-0.4,0.313,0.438,0.146,4.2,7.0,5.6,1.2,0.4,0.0,5.5,19.5,,-0.4,0.0,-0.4,-0.16,,-9.7,-6.7,-16.4,-0.4,frazime01,2122,10.7
937,177,Tim Frazier,PG,31,TOT,12,208,3.3,0.398,0.378,0.2,2.5,7.1,4.8,22.5,0.7,0.4,23.5,13.3,,-0.3,0.1,-0.2,-0.046,,-6.8,-1.8,-8.6,-0.3,fraziti01,2122,1.0
938,177,Tim Frazier,PG,31,ORL,10,200,3.8,0.394,0.395,0.209,2.6,7.4,5.0,22.6,0.7,0.5,21.7,13.0,,-0.2,0.1,-0.2,-0.037,,-6.4,-1.7,-8.0,-0.3,fraziti01,2122,1.0
939,177,Tim Frazier,PG,31,CLE,2,8,-10.3,0.5,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,50.0,22.1,,-0.1,0.0,0.0,-0.283,,-17.8,-5.8,-23.6,0.0,fraziti01,2122,1.0
940,178,Enes Freedom,C,29,BOS,35,411,15.0,0.585,0.052,0.289,16.5,25.4,21.0,2.7,0.6,3.1,15.5,13.9,,0.6,0.7,1.4,0.16,,-1.2,-0.2,-1.4,0.1,kanteen01,2122,3.7
941,179,Markelle Fultz,PG,23,ORL,18,360,17.7,0.517,0.097,0.177,1.2,13.2,7.2,48.9,2.7,1.3,17.5,27.5,,0.0,0.4,0.4,0.053,,-0.1,0.4,0.2,0.2,fultzma01,2122,10.8
942,180,Wenyen Gabriel,PF,24,TOT,26,358,12.5,0.549,0.255,0.382,11.8,17.2,14.5,5.6,0.7,2.7,11.1,17.4,,0.4,0.3,0.7,0.09,,-3.7,-2.1,-5.9,-0.4,gabriwe01,2122,6.7
943,180,Wenyen Gabriel,PF,24,BRK,1,1,11.8,,,,0.0,100.0,54.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.167,,-1.9,0.3,-1.6,0.0,gabriwe01,2122,6.7
944,180,Wenyen Gabriel,PF,24,LAC,6,46,8.3,0.474,0.385,0.308,11.9,20.1,16.1,6.0,1.1,3.7,16.9,17.0,,0.0,0.1,0.0,0.041,,-6.6,-0.9,-7.5,-0.1,gabriwe01,2122,6.7
945,180,Wenyen Gabriel,PF,24,LAL,19,311,13.1,0.558,0.237,0.392,11.8,16.5,14.2,5.5,0.6,2.6,10.3,17.5,,0.4,0.2,0.6,0.096,,-3.3,-2.3,-5.7,-0.3,gabriwe01,2122,6.7
946,181,Daniel Gafford,C,23,WAS,72,1444,21.8,0.708,0.002,0.372,12.1,19.0,15.6,7.3,1.0,5.8,12.0,16.7,,4.4,1.6,6.0,0.198,,1.1,0.5,1.6,1.3,gaffoda01,2122,9.4
947,182,Danilo Gallinari,PF,33,ATL,66,1672,14.3,0.579,0.492,0.261,2.3,17.8,10.1,8.5,0.8,0.6,5.4,18.4,,2.8,0.8,3.6,0.105,,1.0,-1.2,-0.2,0.8,gallida01,2122,11.7
948,183,Langston Galloway,SG,30,TOT,7,107,0.7,0.269,0.615,0.0,3.1,14.7,9.0,13.7,0.4,0.0,18.8,12.8,,-0.3,0.1,-0.2,-0.1,,-8.0,-1.8,-9.8,-0.2,gallola01,2122,0.7
949,183,Langston Galloway,SG,30,BRK,4,58,1.8,0.462,0.615,0.0,1.9,12.8,7.5,11.0,0.0,0.0,27.8,13.3,,-0.1,0.0,-0.1,-0.072,,-7.7,-2.8,-10.4,-0.1,gallola01,2122,0.7
950,183,Langston Galloway,SG,30,MIL,3,49,-0.6,0.077,0.615,0.0,4.4,17.0,10.8,16.9,1.0,0.0,7.1,12.2,,-0.2,0.0,-0.1,-0.133,,-8.5,-0.6,-9.1,-0.1,gallola01,2122,0.7
951,184,Darius Garland,PG,22,CLE,68,2430,19.0,0.576,0.387,0.205,1.8,8.2,5.1,39.9,1.8,0.3,16.2,27.8,,3.8,2.5,6.3,0.125,,3.4,-0.8,2.6,2.8,garlada01,2122,21.7
952,185,Marcus Garrett,SG,23,MIA,12,128,4.7,0.28,0.19,0.238,8.1,12.2,10.2,7.0,2.0,2.5,7.9,8.8,,-0.1,0.2,0.1,0.032,,-6.4,1.0,-5.4,-0.1,garrema01,2122,1.1
953,186,Usman Garuba,PF,19,HOU,24,239,12.9,0.51,0.455,0.159,9.6,28.7,19.1,9.6,2.0,4.1,11.3,9.4,,0.2,0.3,0.5,0.105,,-1.8,0.9,-0.9,0.1,garubus01,2122,2.0
954,187,Luka Garza,C,23,DET,32,389,15.6,0.535,0.333,0.415,15.3,12.3,13.9,8.3,1.1,1.4,9.4,21.1,,0.5,0.2,0.8,0.093,,-0.5,-2.0,-2.5,-0.1,garzalu01,2122,5.8
955,188,Rudy Gay,PF,35,UTA,55,1038,13.0,0.539,0.536,0.208,6.0,19.1,12.8,7.8,1.2,1.6,10.2,19.3,,0.8,1.3,2.1,0.097,,-0.7,-0.3,-1.0,0.3,gayru01,2122,8.1
956,189,Paul George,PF,31,LAC,31,1077,18.6,0.538,0.404,0.233,1.2,19.2,10.5,28.1,3.0,1.0,15.2,33.7,,-0.6,1.9,1.3,0.057,,1.8,1.9,3.7,1.6,georgpa01,2122,24.3
957,190,Taj Gibson,C,36,NYK,52,946,12.0,0.606,0.229,0.313,9.8,16.3,13.0,4.9,1.2,4.2,12.5,10.0,,1.4,1.2,2.7,0.135,,-3.0,1.0,-2.0,0.0,gibsota01,2122,4.4
958,191,Josh Giddey,SF,19,OKC,54,1700,13.3,0.478,0.318,0.118,5.8,19.8,12.7,32.3,1.5,1.1,19.5,22.2,,-1.3,1.7,0.4,0.01,,-1.2,0.3,-0.9,0.5,giddejo01,2122,12.5
959,192,Shai Gilgeous-Alexander,PG,23,OKC,56,1942,20.9,0.557,0.282,0.385,1.9,13.0,7.4,31.1,1.8,2.2,11.1,30.8,,2.8,1.8,4.6,0.113,,2.9,0.5,3.4,2.7,gilgesh01,2122,24.5
960,193,Anthony Gill,PF,29,WAS,44,463,14.7,0.682,0.239,0.477,8.0,12.2,10.2,8.3,0.5,2.0,12.0,14.4,,1.1,0.2,1.4,0.14,,-0.6,-1.3,-1.9,0.0,gillan01,2122,4.1
961,194,Freddie Gillespie,PF,24,ORL,9,119,9.5,0.419,0.045,0.318,11.5,20.5,16.0,5.9,1.2,6.9,16.6,10.9,,-0.1,0.2,0.1,0.049,,-5.6,1.0,-4.6,-0.1,gillefr01,2122,2.3
962,195,Rudy Gobert,C,29,UTA,66,2120,24.7,0.732,0.008,0.864,12.9,36.3,25.0,5.1,1.0,5.7,14.5,16.9,,7.3,4.3,11.7,0.264,,2.9,1.7,4.6,3.6,goberru01,2122,15.6
963,196,Brandon Goodwin,PG,26,CLE,36,502,11.8,0.501,0.357,0.247,3.1,11.4,7.4,26.0,2.5,0.2,17.4,18.2,,0.1,0.7,0.7,0.069,,-2.6,1.1,-1.6,0.1,goodwbr01,2122,4.8
964,197,Jordan Goodwin,SG,23,WAS,2,6,-20.4,0.0,0.333,0.0,0.0,18.2,9.2,0.0,0.0,0.0,0.0,22.2,,-0.1,0.0,-0.1,-0.533,,-24.7,-9.4,-34.1,0.0,goodwjo01,2122,0.0
965,198,Aaron Gordon,PF,26,DEN,75,2376,15.3,0.602,0.312,0.276,6.1,14.3,10.3,11.6,0.9,1.7,12.5,19.7,,3.2,2.0,5.2,0.105,,0.5,-1.1,-0.6,0.9,gordoaa01,2122,15.0
966,199,Eric Gordon,SG,33,HOU,57,1669,12.1,0.614,0.534,0.239,1.0,6.5,3.7,14.1,0.8,1.0,14.6,18.6,,1.5,-0.1,1.4,0.04,,-0.1,-2.2,-2.3,-0.1,gordoer01,2122,13.4
967,200,Devonte' Graham,PG,26,NOP,76,2162,12.1,0.514,0.691,0.172,1.9,7.3,4.5,21.0,1.6,0.5,10.7,19.5,,1.6,1.2,2.8,0.062,,0.2,-1.2,-1.0,0.5,grahade01,2122,11.9
968,201,Jerami Grant,PF,27,DET,47,1500,16.1,0.556,0.363,0.371,1.9,12.4,6.9,12.5,1.4,2.9,9.5,25.7,,1.2,1.1,2.3,0.075,,1.4,-0.2,1.2,1.2,grantje01,2122,19.2
969,202,Hassani Gravett,PG,25,ORL,8,171,10.1,0.629,0.684,0.105,0.6,12.4,6.5,17.0,1.4,0.5,18.5,12.3,,0.1,0.1,0.3,0.071,,-2.4,0.2,-2.3,0.0,graveha01,2122,6.3
970,203,Danny Green,SF,34,PHI,62,1353,9.5,0.561,0.847,0.044,2.7,10.1,6.5,6.5,2.2,2.5,12.1,12.3,,0.3,1.6,1.9,0.067,,-1.4,0.8,-0.5,0.5,greenda02,2122,5.9
971,204,Draymond Green,PF,31,GSW,46,1329,14.3,0.582,0.21,0.354,3.8,23.2,13.8,32.5,2.2,3.6,31.9,14.3,,0.8,2.8,3.6,0.131,,-1.4,4.6,3.2,1.8,greendr01,2122,7.5
972,205,Jalen Green,SG,19,HOU,67,2138,12.5,0.547,0.48,0.247,1.7,10.0,5.8,13.1,1.0,0.8,11.3,23.7,,0.5,0.2,0.7,0.015,,-0.5,-2.4,-2.9,-0.5,greenja05,2122,17.3
973,206,JaMychal Green,PF,31,DEN,67,1085,14.1,0.587,0.379,0.284,8.6,19.9,14.5,7.6,1.9,2.2,13.4,17.2,,1.2,1.4,2.7,0.118,,-2.0,0.1,-1.8,0.0,greenja01,2122,6.4
974,207,Javonte Green,SF,28,CHI,65,1519,14.0,0.637,0.311,0.295,6.8,13.6,10.2,5.3,2.2,1.8,7.6,11.5,,2.9,1.5,4.4,0.139,,-0.6,0.7,0.1,0.8,greenja02,2122,7.2
975,208,Jeff Green,PF,35,DEN,75,1849,12.5,0.627,0.318,0.374,2.6,11.1,7.0,7.3,0.7,1.3,10.3,16.3,,2.7,1.2,3.9,0.101,,-1.2,-1.3,-2.5,-0.2,greenje02,2122,10.3
976,209,Josh Green,SG,21,DAL,67,1039,11.9,0.578,0.305,0.176,5.6,11.7,8.6,11.0,2.2,1.2,13.8,13.9,,1.0,1.4,2.4,0.111,,-2.4,1.4,-1.0,0.3,greenjo02,2122,4.8
977,210,Blake Griffin,C,32,BRK,56,958,13.7,0.518,0.463,0.243,7.0,18.6,13.0,15.0,1.4,1.3,8.2,16.9,,1.2,0.9,2.1,0.106,,-0.6,0.1,-0.5,0.3,griffbl01,2122,6.4
978,211,Quentin Grimes,SG,21,NYK,46,786,10.7,0.565,0.804,0.081,3.2,9.8,6.4,8.5,2.0,1.4,10.3,15.1,,0.6,0.9,1.4,0.087,,-1.2,0.9,-0.3,0.3,grimequ01,2122,6.0
979,212,Kyle Guy,SG,24,MIA,19,186,9.5,0.526,0.615,0.185,2.5,7.8,5.2,13.5,1.9,0.6,15.6,19.9,,-0.1,0.2,0.1,0.035,,-3.1,-0.3,-3.4,-0.1,guyky01,2122,3.9
980,213,Rui Hachimura,PF,23,WAS,42,943,14.9,0.579,0.323,0.173,3.0,15.6,9.4,7.9,1.2,0.8,7.4,20.9,,0.9,0.6,1.4,0.073,,0.2,-1.7,-1.4,0.1,hachiru01,2122,11.3
981,214,Tyrese Haliburton,SG-PG,21,TOT,77,2695,18.2,0.595,0.428,0.209,2.5,10.3,6.3,34.1,2.4,1.6,16.7,19.0,,5.2,1.8,7.0,0.125,,2.7,-0.1,2.6,3.1,halibty01,2122,17.5
982,214,Tyrese Haliburton,SG,21,SAC,51,1757,17.0,0.575,0.43,0.177,2.4,10.0,6.2,31.4,2.4,1.7,15.4,18.3,,2.7,1.2,4.0,0.109,,2.2,0.4,2.6,2.0,halibty01,2122,17.5
983,214,Tyrese Haliburton,PG,21,IND,26,938,20.5,0.629,0.424,0.266,2.6,10.9,6.7,38.9,2.5,1.4,18.9,20.3,,2.5,0.6,3.0,0.156,,3.7,-1.0,2.8,1.1,halibty01,2122,17.5
984,215,Tyler Hall,SG,24,NYK,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.007,,-8.1,-0.5,-8.5,0.0,hallty01,2122,0.0
985,216,R.J. Hampton,SG,20,ORL,64,1402,8.5,0.481,0.4,0.256,1.7,12.9,7.3,16.9,1.4,0.8,14.6,18.4,,-1.3,1.1,-0.2,-0.005,,-4.0,-0.1,-4.1,-0.7,hamptrj01,2122,7.6
986,217,Tim Hardaway Jr.,SG,29,DAL,42,1245,12.7,0.52,0.574,0.194,1.2,12.8,7.0,11.4,1.5,0.4,5.6,22.0,,0.5,1.5,2.0,0.077,,-0.4,0.2,-0.2,0.6,hardati02,2122,14.2
987,218,James Harden,PG,32,TOT,65,2419,20.9,0.583,0.452,0.54,2.6,19.7,11.3,40.3,1.7,1.3,18.8,27.2,,4.9,2.7,7.6,0.152,,3.7,0.3,4.0,3.7,hardeja01,2122,21.0
988,218,James Harden,PG,32,BRK,44,1627,20.4,0.576,0.435,0.496,2.9,20.2,11.7,39.7,1.7,1.7,19.8,28.3,,2.6,1.8,4.4,0.13,,3.7,0.4,4.1,2.5,hardeja01,2122,21.0
989,218,James Harden,PG,32,PHI,21,792,21.8,0.601,0.493,0.65,1.9,18.9,10.5,41.4,1.6,0.6,16.4,24.9,,2.3,0.9,3.3,0.197,,3.8,0.1,3.8,1.2,hardeja01,2122,21.0
990,219,Maurice Harkless,SF,28,SAC,47,863,7.7,0.561,0.558,0.155,1.5,12.7,7.1,3.6,1.6,2.4,13.8,11.2,,-0.1,0.6,0.5,0.026,,-3.7,0.4,-3.3,-0.3,harklma01,2122,4.6
991,220,Jared Harper,PG,24,NOP,5,43,36.9,0.666,0.462,0.154,5.0,0.0,2.6,64.1,4.6,2.2,6.7,29.7,,0.3,0.1,0.4,0.422,,14.2,3.1,17.3,0.2,harpeja01,2122,7.4
992,221,Montrezl Harrell,C,28,TOT,71,1641,23.2,0.68,0.031,0.533,10.0,18.7,14.4,13.9,0.9,2.3,9.5,20.2,,6.1,1.2,7.3,0.213,,3.7,0.1,3.9,2.4,harremo01,2122,11.4
993,221,Montrezl Harrell,C,28,WAS,46,1117,23.9,0.684,0.039,0.535,9.7,20.8,15.3,13.9,0.8,2.4,9.6,20.8,,4.2,0.9,5.1,0.217,,4.3,0.6,4.8,1.9,harremo01,2122,11.4
994,221,Montrezl Harrell,C,28,CHO,25,524,21.7,0.672,0.012,0.529,10.6,14.2,12.3,13.9,1.0,2.2,9.4,19.0,,1.9,0.3,2.2,0.203,,2.6,-0.8,1.8,0.5,harremo01,2122,11.4
995,222,Gary Harris,SG,27,ORL,61,1730,10.9,0.571,0.546,0.172,2.2,5.3,3.7,9.5,1.6,0.5,9.3,16.4,,1.1,1.0,2.2,0.06,,-2.0,-0.4,-2.4,-0.2,harriga01,2122,11.1
996,223,Joe Harris,SF,30,BRK,14,423,9.6,0.624,0.71,0.048,1.3,12.8,7.2,4.5,0.8,0.4,11.2,14.5,,0.3,0.2,0.5,0.06,,-0.9,-0.5,-1.4,0.1,harrijo01,2122,11.3
997,224,Tobias Harris,PF,29,PHI,73,2543,15.9,0.566,0.269,0.198,3.4,18.1,10.9,15.9,0.9,1.5,9.5,21.7,,3.0,2.6,5.6,0.105,,0.6,-0.6,0.0,1.3,harrito02,2122,17.2
998,225,Shaquille Harrison,SG,28,BRK,2,23,4.6,0.333,0.333,0.0,4.9,13.8,9.5,16.6,2.1,3.9,25.0,15.0,,-0.1,0.0,0.0,-0.067,,-9.0,0.6,-8.3,0.0,harrish01,2122,2.0
999,226,Josh Hart,SG,26,TOT,54,1791,16.1,0.61,0.374,0.371,3.7,20.7,12.0,18.9,1.7,0.7,14.7,18.6,,2.8,1.5,4.4,0.117,,0.5,0.5,0.9,1.3,hartjo01,2122,19.9
1000,226,Josh Hart,SG,26,NOP,41,1374,15.2,0.604,0.337,0.399,4.2,21.9,12.8,17.7,1.6,0.8,15.1,16.7,,2.1,1.4,3.4,0.119,,-0.2,0.9,0.7,0.9,hartjo01,2122,19.9
1001,226,Josh Hart,SG,26,POR,13,417,19.4,0.622,0.454,0.311,2.3,16.7,9.2,23.1,1.9,0.5,13.7,25.0,,0.8,0.2,1.0,0.112,,2.7,-1.0,1.8,0.4,hartjo01,2122,19.9
1002,227,Isaiah Hartenstein,C,23,LAC,68,1216,22.0,0.664,0.082,0.361,10.5,18.2,14.5,20.5,2.0,5.4,16.5,18.4,,3.3,2.2,5.5,0.215,,1.4,3.1,4.5,2.0,harteis01,2122,8.3
1003,228,Udonis Haslem,C,41,MIA,13,83,8.6,0.495,0.129,0.097,5.6,28.2,17.1,7.4,0.6,1.3,13.4,20.0,,-0.1,0.1,0.1,0.033,,-6.4,-0.7,-7.1,-0.1,hasleud01,2122,2.5
1004,229,Sam Hauser,SF,24,BOS,26,158,14.8,0.65,0.88,0.0,3.5,16.0,9.9,9.1,0.3,1.2,3.8,14.5,,0.4,0.2,0.6,0.171,,2.7,-0.3,2.3,0.2,hausesa01,2122,2.5
1005,230,Jaxson Hayes,C,21,NOP,70,1398,18.5,0.68,0.143,0.472,8.9,16.2,12.5,4.7,1.2,3.8,10.1,16.4,,3.7,1.3,5.1,0.174,,0.6,-0.3,0.2,0.8,hayesja02,2122,9.3
1006,231,Killian Hayes,PG,20,DET,66,1647,9.3,0.461,0.364,0.161,2.2,12.0,6.9,24.6,2.3,1.9,18.4,15.7,,-1.0,1.5,0.5,0.014,,-4.3,0.8,-3.5,-0.6,hayeski01,2122,6.9
